_id,Index_,Event_Unique_ID,Occurrence_year,Division,Homicide_Type,Occurrence_Date,Hood_ID,Neighbourhood,Lat,Long,ObjectId,geometry,Longitude,Latitude
562,20,311870,2004,D22,Stabbing,2004-05-19T04:00:00,20,Alderwood (20),,-79.5441437,561,"{u'type': u'Point', u'coordinates': (-79.5441437, 43.5943146)}",-79.5441437,43.5943146
563,21,374867,2004,D51,Shooting,2004-05-21T04:00:00,72,Regent Park (72),,-79.362999,562,"{u'type': u'Point', u'coordinates': (-79.362999, 43.6600876)}",-79.362999,43.6600876
564,22,408720,2004,D23,Other,2004-05-21T04:00:00,3,Thistletown-Beaumond Heights (3),,-79.5783081,563,"{u'type': u'Point', u'coordinates': (-79.5783081, 43.735508)}",-79.5783081,43.735508
565,23,374908,2004,D13,Other,2004-05-20T04:00:00,31,Yorkdale-Glen Park (31),,-79.4570465,564,"{u'type': u'Point', u'coordinates': (-79.4570465, 43.7101669)}",-79.4570465,43.7101669
566,24,418221,2004,D11,Other,2004-05-25T04:00:00,86,Roncesvalles (86),,-79.4387512,565,"{u'type': u'Point', u'coordinates': (-79.4387512, 43.6424637)}",-79.4387512,43.6424637
567,25,456650,2004,D51,Other,2004-06-01T04:00:00,73,Moss Park (73),,-79.3748474,566,"{u'type': u'Point', u'coordinates': (-79.3748474, 43.660656)}",-79.3748474,43.660656
568,26,455137,2004,D14,Shooting,2004-06-04T04:00:00,85,South Parkdale (85),,-79.4281311,567,"{u'type': u'Point', u'coordinates': (-79.4281311, 43.6359825)}",-79.4281311,43.6359825
569,27,456829,2004,D51,Stabbing,2004-06-18T04:00:00,73,Moss Park (73),,-79.3694611,568,"{u'type': u'Point', u'coordinates': (-79.3694611, 43.6545258)}",-79.3694611,43.6545258
570,28,510813,2004,D31,Shooting,2004-06-19T04:00:00,23,Pelmo Park-Humberlea (23),,-79.5351791,569,"{u'type': u'Point', u'coordinates': (-79.5351791, 43.7112045)}",-79.5351791,43.7112045
571,29,564223,2004,D31,Shooting,2004-07-01T04:00:00,24,Black Creek (24),,-79.5226669,570,"{u'type': u'Point', u'coordinates': (-79.5226669, 43.7721443)}",-79.5226669,43.7721443
572,30,565547,2004,D41,Stabbing,2004-07-05T04:00:00,121,Oakridge (121),,-79.2758026,571,"{u'type': u'Point', u'coordinates': (-79.2758026, 43.699543)}",-79.2758026,43.699543
573,31,565561,2004,D22,Stabbing,2004-07-07T04:00:00,16,Stonegate-Queensway (16),,-79.4852524,572,"{u'type': u'Point', u'coordinates': (-79.4852524, 43.6301537)}",-79.4852524,43.6301537
574,32,564251,2004,D31,Stabbing,2004-07-08T04:00:00,113,Weston (113),,-79.5053482,573,"{u'type': u'Point', u'coordinates': (-79.5053482, 43.708416)}",-79.5053482,43.708416
575,33,565588,2004,D32,Stabbing,2004-07-09T04:00:00,51,Willowdale East (51),,-79.4124451,574,"{u'type': u'Point', u'coordinates': (-79.4124451, 43.7674751)}",-79.4124451,43.7674751
576,34,592201,2004,D33,Shooting,2004-07-21T04:00:00,48,Hillcrest Village (48),,-79.3563385,575,"{u'type': u'Point', u'coordinates': (-79.3563385, 43.8008614)}",-79.3563385,43.8008614
577,35,593866,2004,D11,Other,2004-07-23T04:00:00,90,Junction Area (90),,-79.4676514,576,"{u'type': u'Point', u'coordinates': (-79.4676514, 43.6632538)}",-79.4676514,43.6632538
578,36,594159,2004,D51,Shooting,2004-07-24T04:00:00,73,Moss Park (73),,-79.3666916,577,"{u'type': u'Point', u'coordinates': (-79.3666916, 43.6506844)}",-79.3666916,43.6506844
579,37,607864,2004,D11,Other,2004-08-05T04:00:00,93,Dovercourt-Wallace Emerson-Junction (93),,-79.453392,578,"{u'type': u'Point', u'coordinates': (-79.453392, 43.6633224)}",-79.453392,43.6633224
580,38,616055,2004,D31,Stabbing,2004-08-18T04:00:00,28,Rustic (28),,-79.5038376,579,"{u'type': u'Point', u'coordinates': (-79.5038376, 43.7028809)}",-79.5038376,43.7028809
581,39,605174,2004,D13,Stabbing,2004-08-19T04:00:00,108,Briar Hill-Belgravia (108),,-79.4411087,580,"{u'type': u'Point', u'coordinates': (-79.4411087, 43.7022552)}",-79.4411087,43.7022552
582,40,592255,2004,D42,Shooting,2004-08-30T04:00:00,134,Highland Creek (134),,-79.1577835,581,"{u'type': u'Point', u'coordinates': (-79.1577835, 43.7938499)}",-79.1577835,43.7938499
583,41,635798,2004,D51,Other,2004-08-30T04:00:00,73,Moss Park (73),,-79.3727188,582,"{u'type': u'Point', u'coordinates': (-79.3727188, 43.6523514)}",-79.3727188,43.6523514
584,42,642839,2004,D31,Stabbing,2004-08-31T04:00:00,22,Humbermede (22),,-79.5490723,583,"{u'type': u'Point', u'coordinates': (-79.5490723, 43.7506523)}",-79.5490723,43.7506523
585,43,642110,2004,D23,Shooting,2004-09-05T04:00:00,6,Kingsview Village-The Westway (6),,-79.5614395,584,"{u'type': u'Point', u'coordinates': (-79.5614395, 43.7006416)}",-79.5614395,43.7006416
586,44,650681,2004,D23,Shooting,2004-09-21T04:00:00,1,West Humber-Clairville (1),,-79.6142731,585,"{u'type': u'Point', u'coordinates': (-79.6142731, 43.732193)}",-79.6142731,43.732193
587,45,633558,2004,D11,Other,2004-09-22T04:00:00,27,York University Heights (27),,-79.4924011,586,"{u'type': u'Point', u'coordinates': (-79.4924011, 43.7453308)}",-79.4924011,43.7453308
588,46,676448,2004,D55,Other,2004-10-08T04:00:00,70,South Riverdale (70),,-79.3372726,587,"{u'type': u'Point', u'coordinates': (-79.3372726, 43.6605644)}",-79.3372726,43.6605644
589,47,683174,2004,D31,Shooting,2004-10-15T04:00:00,28,Rustic (28),,-79.5005493,588,"{u'type': u'Point', u'coordinates': (-79.5005493, 43.7112694)}",-79.5005493,43.7112694
590,48,696852,2004,D53,Other,2004-10-27T04:00:00,99,Mount Pleasant East (99),,-79.3785858,589,"{u'type': u'Point', u'coordinates': (-79.3785858, 43.7010231)}",-79.3785858,43.7010231
591,49,697185,2004,D13,Other,2004-11-12T05:00:00,92,Corso Italia-Davenport (92),,-79.4505997,590,"{u'type': u'Point', u'coordinates': (-79.4505997, 43.6763077)}",-79.4505997,43.6763077
592,50,734705,2004,D14,Stabbing,2004-12-01T05:00:00,93,Dovercourt-Wallace Emerson-Junction (93),,-79.4287186,591,"{u'type': u'Point', u'coordinates': (-79.4287186, 43.6693077)}",-79.4287186,43.6693077
593,51,734705,2004,D14,Stabbing,2004-12-01T05:00:00,93,Dovercourt-Wallace Emerson-Junction (93),,-79.4287186,592,"{u'type': u'Point', u'coordinates': (-79.4287186, 43.6693077)}",-79.4287186,43.6693077
594,52,735933,2004,D42,Other,2004-12-02T05:00:00,133,Centennial Scarborough (133),,-79.1699524,593,"{u'type': u'Point', u'coordinates': (-79.1699524, 43.7816315)}",-79.1699524,43.7816315
595,53,734029,2004,D54,Stabbing,2004-12-03T05:00:00,58,Old East York (58),,-79.3287811,594,"{u'type': u'Point', u'coordinates': (-79.3287811, 43.6959457)}",-79.3287811,43.6959457
596,54,643900,2004,D11,Other,2004-10-21T04:00:00,88,High Park North (88),,-79.4728699,595,"{u'type': u'Point', u'coordinates': (-79.4728699, 43.6518822)}",-79.4728699,43.6518822
597,55,735980,2004,D33,Stabbing,2004-12-11T05:00:00,40,St.Andrew-Windfields (40),,-79.3849716,596,"{u'type': u'Point', u'coordinates': (-79.3849716, 43.7521515)}",-79.3849716,43.7521515
598,56,730198,2004,D14,Stabbing,2004-12-11T05:00:00,79,University (79),,-79.4018478,597,"{u'type': u'Point', u'coordinates': (-79.4018478, 43.6576538)}",-79.4018478,43.6576538
599,57,775505,2004,D54,Stabbing,2004-12-12T05:00:00,54,O'Connor-Parkview (54),,-79.3106537,598,"{u'type': u'Point', u'coordinates': (-79.3106537, 43.7083473)}",-79.3106537,43.7083473
600,58,736004,2004,D51,Shooting,2004-12-19T05:00:00,75,Church-Yonge Corridor (75),,-79.3788757,599,"{u'type': u'Point', u'coordinates': (-79.3788757, 43.6606712)}",-79.3788757,43.6606712
601,59,811677,2004,D41,Shooting,2004-12-19T05:00:00,124,Kennedy Park (124),,-79.2565155,600,"{u'type': u'Point', u'coordinates': (-79.2565155, 43.730751)}",-79.2565155,43.730751
602,60,730003,2004,D54,Shooting,2004-12-20T05:00:00,44,Flemingdon Park (44),,-79.3292923,601,"{u'type': u'Point', u'coordinates': (-79.3292923, 43.7122536)}",-79.3292923,43.7122536
603,61,860547,2004,D42,Stabbing,2004-12-31T05:00:00,123,Cliffcrest (123),,-79.2359161,602,"{u'type': u'Point', u'coordinates': (-79.2359161, 43.7353821)}",-79.2359161,43.7353821
604,63,308782,2004,D31,Shooting,2004-05-22T04:00:00,29,Maple Leaf (29),,-79.4794617,604,"{u'type': u'Point', u'coordinates': (-79.4794617, 43.7147217)}",-79.4794617,43.7147217
605,64,879569,2005,D42,Stabbing,2005-01-14T05:00:00,130,Milliken (130),,-79.2652435,605,"{u'type': u'Point', u'coordinates': (-79.2652435, 43.8273811)}",-79.2652435,43.8273811
606,65,910043,2005,D14,Stabbing,2005-01-18T05:00:00,93,Dovercourt-Wallace Emerson-Junction (93),,-79.4244614,606,"{u'type': u'Point', u'coordinates': (-79.4244614, 43.6653824)}",-79.4244614,43.6653824
607,66,920738,2005,D14,Shooting,2005-01-21T05:00:00,82,Niagara (82),,-79.4077148,607,"{u'type': u'Point', u'coordinates': (-79.4077148, 43.64291)}",-79.4077148,43.64291
608,67,920738,2005,D14,Shooting,2005-01-21T05:00:00,82,Niagara (82),,-79.4077148,608,"{u'type': u'Point', u'coordinates': (-79.4077148, 43.64291)}",-79.4077148,43.64291
609,68,951634,2005,D33,Shooting,2005-02-11T05:00:00,126,Dorset Park (126),,-79.2822571,609,"{u'type': u'Point', u'coordinates': (-79.2822571, 43.7694244)}",-79.2822571,43.7694244
610,69,733656,2005,D12,Other,2005-02-11T05:00:00,91,Weston-Pellam Park (91),,-79.4557953,610,"{u'type': u'Point', u'coordinates': (-79.4557953, 43.6703377)}",-79.4557953,43.6703377
611,70,736672,2005,D23,Shooting,2005-02-12T05:00:00,2,Mount Olive-Silverstone-Jamestown (2),,-79.5870972,611,"{u'type': u'Point', u'coordinates': (-79.5870972, 43.7536201)}",-79.5870972,43.7536201
612,71,768554,2005,D41,Shooting,2005-02-15T05:00:00,126,Dorset Park (126),,-79.2822571,612,"{u'type': u'Point', u'coordinates': (-79.2822571, 43.7694244)}",-79.2822571,43.7694244
613,72,918414,2005,D51,Shooting,2005-02-15T05:00:00,74,North St.James Town (74),,-79.3737793,613,"{u'type': u'Point', u'coordinates': (-79.3737793, 43.6672974)}",-79.3737793,43.6672974
614,73,929672,2005,D22,Other,2005-02-18T05:00:00,17,Mimico (includes Humber Bay Shores) (17),,-79.4918747,614,"{u'type': u'Point', u'coordinates': (-79.4918747, 43.6132851)}",-79.4918747,43.6132851
615,74,969241,2005,D32,Shooting,2005-02-28T05:00:00,35,Westminster-Branson (35),,-79.4460526,615,"{u'type': u'Point', u'coordinates': (-79.4460526, 43.7859192)}",-79.4460526,43.7859192
616,75,953786,2005,D33,Shooting,2005-03-05T05:00:00,42,Banbury-Don Mills (42),,-79.356308,616,"{u'type': u'Point', u'coordinates': (-79.356308, 43.7409859)}",-79.356308,43.7409859
617,76,745939,2005,D22,Stabbing,2005-03-11T05:00:00,16,Stonegate-Queensway (16),,-79.4982376,617,"{u'type': u'Point', u'coordinates': (-79.4982376, 43.6239204)}",-79.4982376,43.6239204
618,77,758352,2005,D51,Shooting,2005-03-25T05:00:00,75,Church-Yonge Corridor (75),,-79.3793716,618,"{u'type': u'Point', u'coordinates': (-79.3793716, 43.6618767)}",-79.3793716,43.6618767
619,78,884190,2005,D41,Shooting,2005-04-13T04:00:00,122,Birchcliffe-Cliffside (122),,-79.2812576,619,"{u'type': u'Point', u'coordinates': (-79.2812576, 43.6853142)}",-79.2812576,43.6853142
620,79,1052948,2005,D11,Shooting,2005-04-18T04:00:00,85,South Parkdale (85),,-79.4360352,620,"{u'type': u'Point', u'coordinates': (-79.4360352, 43.6371803)}",-79.4360352,43.6371803
621,80,1006774,2005,D52,Other,2005-04-19T04:00:00,77,Waterfront Communities-The Island (77),,-79.3840103,621,"{u'type': u'Point', u'coordinates': (-79.3840103, 43.6423912)}",-79.3840103,43.6423912
622,81,739652,2005,D31,Shooting,2005-04-24T04:00:00,21,Humber Summit (21),,-79.5529861,622,"{u'type': u'Point', u'coordinates': (-79.5529861, 43.751442)}",-79.5529861,43.751442
623,82,736140,2005,D42,Stabbing,2005-05-04T04:00:00,129,Agincourt North (129),,-79.2841568,623,"{u'type': u'Point', u'coordinates': (-79.2841568, 43.8078117)}",-79.2841568,43.8078117
624,83,739574,2005,D14,Shooting,2005-05-05T04:00:00,93,Dovercourt-Wallace Emerson-Junction (93),,-79.4353638,624,"{u'type': u'Point', u'coordinates': (-79.4353638, 43.6598854)}",-79.4353638,43.6598854
625,84,737037,2005,D31,Stabbing,2005-05-05T04:00:00,25,Glenfield-Jane Heights (25),,-79.515358,625,"{u'type': u'Point', u'coordinates': (-79.515358, 43.7552147)}",-79.515358,43.7552147
626,85,756176,2005,D54,Shooting,2005-05-08T04:00:00,66,Danforth (66),,-79.341774,626,"{u'type': u'Point', u'coordinates': (-79.341774, 43.6795692)}",-79.341774,43.6795692
627,86,1001532,2005,D51,Shooting,2005-05-14T04:00:00,75,Church-Yonge Corridor (75),,-79.3816376,627,"{u'type': u'Point', u'coordinates': (-79.3816376, 43.6673737)}",-79.3816376,43.6673737
628,87,863844,2005,D41,Shooting,2005-05-15T04:00:00,128,Agincourt South-Malvern West (128),,-79.2416306,628,"{u'type': u'Point', u'coordinates': (-79.2416306, 43.7841072)}",-79.2416306,43.7841072
629,88,988453,2005,D42,Shooting,2005-05-18T04:00:00,136,West Hill (136),,-79.1930542,629,"{u'type': u'Point', u'coordinates': (-79.1930542, 43.7581673)}",-79.1930542,43.7581673
630,89,781084,2005,D31,Stabbing,2005-05-27T04:00:00,25,Glenfield-Jane Heights (25),,-79.5096817,630,"{u'type': u'Point', u'coordinates': (-79.5096817, 43.7396736)}",-79.5096817,43.7396736
631,90,760646,2005,D55,Shooting,2005-06-12T04:00:00,62,East End-Danforth (62),,-79.2949219,631,"{u'type': u'Point', u'coordinates': (-79.2949219, 43.6897202)}",-79.2949219,43.6897202
632,91,1000509,2005,D31,Shooting,2005-06-24T04:00:00,24,Black Creek (24),,-79.5218735,632,"{u'type': u'Point', u'coordinates': (-79.5218735, 43.7667732)}",-79.5218735,43.7667732
633,92,834756,2005,D32,Stabbing,2005-06-25T04:00:00,32,Englemount-Lawrence (32),,-79.4410248,633,"{u'type': u'Point', u'coordinates': (-79.4410248, 43.7201309)}",-79.4410248,43.7201309
634,93,1086009,2005,D14,Shooting,2005-06-29T04:00:00,93,Dovercourt-Wallace Emerson-Junction (93),,-79.4381866,634,"{u'type': u'Point', u'coordinates': (-79.4381866, 43.6664314)}",-79.4381866,43.6664314
635,94,884293,2005,D23,Shooting,2005-07-06T04:00:00,3,Thistletown-Beaumond Heights (3),,-79.5686188,635,"{u'type': u'Point', u'coordinates': (-79.5686188, 43.7462502)}",-79.5686188,43.7462502
636,95,863854,2005,D41,Other,2005-07-17T04:00:00,121,Oakridge (121),,-79.2725296,636,"{u'type': u'Point', u'coordinates': (-79.2725296, 43.6946259)}",-79.2725296,43.6946259
637,96,1059962,2005,D12,Shooting,2005-07-19T04:00:00,111,Rockcliffe-Smythe (111),,-79.4829025,637,"{u'type': u'Point', u'coordinates': (-79.4829025, 43.6788063)}",-79.4829025,43.6788063
638,97,1070618,2005,D33,Other,2005-07-20T04:00:00,45,Parkwoods-Donalda (45),,-79.3258514,638,"{u'type': u'Point', u'coordinates': (-79.3258514, 43.7433739)}",-79.3258514,43.7433739
639,98,1150352,2005,D42,Other,2005-07-15T04:00:00,136,West Hill (136),,-79.1916809,639,"{u'type': u'Point', u'coordinates': (-79.1916809, 43.769825)}",-79.1916809,43.769825
640,99,1135001,2005,D31,Shooting,2005-07-30T04:00:00,32,Englemount-Lawrence (32),,-79.4410248,640,"{u'type': u'Point', u'coordinates': (-79.4410248, 43.7201309)}",-79.4410248,43.7201309
641,100,1033503,2005,D42,Shooting,2005-07-30T04:00:00,117,L'Amoreaux (117),,-79.3157654,641,"{u'type': u'Point', u'coordinates': (-79.3157654, 43.7967758)}",-79.3157654,43.7967758
642,613,4822914,2013,D42,Other,2013-02-06T05:00:00,116,Steeles (116),,-79.3334808,642,"{u'type': u'Point', u'coordinates': (-79.3334808, 43.815731)}",-79.3334808,43.815731
643,505,4370907,2012,D42,Other,2012-02-29T05:00:00,117,L'Amoreaux (117),,-79.3152313,643,"{u'type': u'Point', u'coordinates': (-79.3152313, 43.7844925)}",-79.3152313,43.7844925
644,614,5020177,2013,D32,Other,2013-07-13T04:00:00,36,Newtonbrook West (36),,-79.4160004,644,"{u'type': u'Point', u'coordinates': (-79.4160004, 43.7816391)}",-79.4160004,43.7816391
645,413,3588501,2009,D54,Shooting,2009-11-02T05:00:00,67,Playter Estates-Danforth (67),,-79.3463745,645,"{u'type': u'Point', u'coordinates': (-79.3463745, 43.679409)}",-79.3463745,43.679409
646,914,GO-2018183793,2018,D51,Stabbing,2018-01-29T05:00:00,76,Bay Street Corridor (76),,-79.3841553,646,"{u'type': u'Point', u'coordinates': (-79.3841553, 43.6639061)}",-79.3841553,43.6639061
647,506,4334336,2012,D32,Other,2012-03-11T05:00:00,51,Willowdale East (51),,-79.4119949,647,"{u'type': u'Point', u'coordinates': (-79.4119949, 43.7656593)}",-79.4119949,43.7656593
648,414,3454028,2009,D31,Shooting,2009-11-03T05:00:00,27,York University Heights (27),,-79.4966965,648,"{u'type': u'Point', u'coordinates': (-79.4966965, 43.7519417)}",-79.4966965,43.7519417
649,615,4822914,2013,D42,Other,2013-02-06T05:00:00,116,Steeles (116),,-79.3334808,649,"{u'type': u'Point', u'coordinates': (-79.3334808, 43.815731)}",-79.3334808,43.815731
650,915,GO-2018104863,2017,D53,Other,2017-12-31T05:00:00,55,Thorncliffe Park (55),,-79.3413849,650,"{u'type': u'Point', u'coordinates': (-79.3413849, 43.7080193)}",-79.3413849,43.7080193
651,507,3844704,2010,D13,Stabbing,2010-06-12T04:00:00,96,Casa Loma (96),,-79.4158554,651,"{u'type': u'Point', u'coordinates': (-79.4158554, 43.6800499)}",-79.4158554,43.6800499
652,415,3586765,2009,D53,Stabbing,2009-11-04T05:00:00,95,Annex (95),,-79.399147,652,"{u'type': u'Point', u'coordinates': (-79.399147, 43.6726913)}",-79.399147,43.6726913
653,616,4837042,2013,D51,Other,2013-04-06T04:00:00,72,Regent Park (72),,-79.3586884,653,"{u'type': u'Point', u'coordinates': (-79.3586884, 43.6624184)}",-79.3586884,43.6624184
654,916,GO-2018104863,2017,D52,Other,2017-12-31T05:00:00,55,Thorncliffe Park (55),,-79.3413849,654,"{u'type': u'Point', u'coordinates': (-79.3413849, 43.7080193)}",-79.3413849,43.7080193
655,508,4445252,2012,D22,Stabbing,2012-03-23T04:00:00,15,Kingsway South (15),,-79.5196457,655,"{u'type': u'Point', u'coordinates': (-79.5196457, 43.6494026)}",-79.5196457,43.6494026
656,416,3593532,2009,D55,Other,2009-11-07T05:00:00,68,North Riverdale (68),,-79.3543396,656,"{u'type': u'Point', u'coordinates': (-79.3543396, 43.6650505)}",-79.3543396,43.6650505
657,617,4799559,2013,D14,Other,2013-07-14T04:00:00,82,Niagara (82),,-79.4100494,657,"{u'type': u'Point', u'coordinates': (-79.4100494, 43.6441956)}",-79.4100494,43.6441956
658,917,GO-2018104863,2016,D53,Other,2016-04-22T04:00:00,55,Thorncliffe Park (55),,-79.3413849,658,"{u'type': u'Point', u'coordinates': (-79.3413849, 43.7080193)}",-79.3413849,43.7080193
659,509,3662181,2010,D14,Other,2010-05-08T04:00:00,93,Dovercourt-Wallace Emerson-Junction (93),,-79.4434433,659,"{u'type': u'Point', u'coordinates': (-79.4434433, 43.6653748)}",-79.4434433,43.6653748
660,417,3411009,2009,D14,Stabbing,2009-11-07T05:00:00,79,University (79),,-79.4074707,660,"{u'type': u'Point', u'coordinates': (-79.4074707, 43.6659164)}",-79.4074707,43.6659164
661,618,4948721,2013,D42,Shooting,2013-04-25T04:00:00,132,Malvern (132),,-79.2150726,661,"{u'type': u'Point', u'coordinates': (-79.2150726, 43.8187714)}",-79.2150726,43.8187714
662,918,GO-20173201016,2017,D33,Other,2017-12-15T05:00:00,40,St.Andrew-Windfields (40),,-79.3821793,662,"{u'type': u'Point', u'coordinates': (-79.3821793, 43.7578926)}",-79.3821793,43.7578926
663,510,3568162,2010,D11,Stabbing,2010-05-29T04:00:00,87,High Park-Swansea (87),,-79.473381,663,"{u'type': u'Point', u'coordinates': (-79.473381, 43.6404266)}",-79.473381,43.6404266
664,418,3593574,2010,D55,Other,2010-01-02T05:00:00,68,North Riverdale (68),,-79.3543396,664,"{u'type': u'Point', u'coordinates': (-79.3543396, 43.6650505)}",-79.3543396,43.6650505
665,619,5172838,2013,D22,Stabbing,2013-07-15T04:00:00,12,Markland Wood (12),,-79.5808563,665,"{u'type': u'Point', u'coordinates': (-79.5808563, 43.6425743)}",-79.5808563,43.6425743
666,919,GO-20173201016,2017,D33,Other,2017-12-15T05:00:00,40,St.Andrew-Windfields (40),,-79.3821793,666,"{u'type': u'Point', u'coordinates': (-79.3821793, 43.7578926)}",-79.3821793,43.7578926
667,511,3711024,2010,D22,Other,2010-06-12T04:00:00,18,New Toronto (18),,-79.5118637,667,"{u'type': u'Point', u'coordinates': (-79.5118637, 43.5993271)}",-79.5118637,43.5993271
668,419,3425609,2009,D13,Shooting,2009-11-11T05:00:00,107,Oakwood Village (107),,-79.4389038,668,"{u'type': u'Point', u'coordinates': (-79.4389038, 43.6915436)}",-79.4389038,43.6915436
669,620,4924967,2013,D32,Stabbing,2013-04-25T04:00:00,38,Lansing-Westgate (38),,-79.4254227,669,"{u'type': u'Point', u'coordinates': (-79.4254227, 43.7574692)}",-79.4254227,43.7574692
670,920,GO-2018249547,2018,D33,Shooting,2018-02-08T05:00:00,52,Bayview Village (52),,-79.3873901,670,"{u'type': u'Point', u'coordinates': (-79.3873901, 43.7807274)}",-79.3873901,43.7807274
671,512,3786264,2010,D23,Stabbing,2010-06-29T04:00:00,6,Kingsview Village-The Westway (6),,-79.5586472,671,"{u'type': u'Point', u'coordinates': (-79.5586472, 43.694252)}",-79.5586472,43.694252
672,420,2776015,2009,D23,Shooting,2009-11-17T05:00:00,6,Kingsview Village-The Westway (6),,-79.5506363,672,"{u'type': u'Point', u'coordinates': (-79.5506363, 43.6882286)}",-79.5506363,43.6882286
673,621,4913839,2013,D31,Other,2013-04-29T04:00:00,25,Glenfield-Jane Heights (25),,-79.5132217,673,"{u'type': u'Point', u'coordinates': (-79.5132217, 43.7393913)}",-79.5132217,43.7393913
674,921,GO-2018289167,2018,D43,Shooting,2018-02-15T05:00:00,133,Centennial Scarborough (133),,-79.1724472,674,"{u'type': u'Point', u'coordinates': (-79.1724472, 43.7821922)}",-79.1724472,43.7821922
675,513,3773164,2010,D12,Stabbing,2010-06-30T04:00:00,111,Rockcliffe-Smythe (111),,-79.5059433,675,"{u'type': u'Point', u'coordinates': (-79.5059433, 43.6761055)}",-79.5059433,43.6761055
676,421,3358995,2009,D52,Shooting,2009-11-22T05:00:00,76,Bay Street Corridor (76),,-79.3877258,676,"{u'type': u'Point', u'coordinates': (-79.3877258, 43.6656456)}",-79.3877258,43.6656456
677,622,4929615,2013,D41,Stabbing,2013-04-30T04:00:00,122,Birchcliffe-Cliffside (122),,-79.2637024,677,"{u'type': u'Point', u'coordinates': (-79.2637024, 43.69207)}",-79.2637024,43.69207
678,922,GO-2018366454,2018,D13,Other,2018-02-26T05:00:00,94,Wychwood (94),,-79.4170914,678,"{u'type': u'Point', u'coordinates': (-79.4170914, 43.6801071)}",-79.4170914,43.6801071
679,514,3776066,2010,D31,Shooting,2010-07-02T04:00:00,26,Downsview-Roding-CFB (26),,-79.4864502,679,"{u'type': u'Point', u'coordinates': (-79.4864502, 43.7447815)}",-79.4864502,43.7447815
680,422,3577507,2009,D41,Shooting,2009-11-22T05:00:00,127,Bendale (127),,-79.2665024,680,"{u'type': u'Point', u'coordinates': (-79.2665024, 43.7689438)}",-79.2665024,43.7689438
681,623,5172838,2013,D22,Stabbing,2013-07-15T04:00:00,12,Markland Wood (12),,-79.5808563,681,"{u'type': u'Point', u'coordinates': (-79.5808563, 43.6425743)}",-79.5808563,43.6425743
682,923,GO-2018393677,2018,D31,Shooting,2018-03-02T05:00:00,24,Black Creek (24),,-79.520401,682,"{u'type': u'Point', u'coordinates': (-79.520401, 43.7688293)}",-79.520401,43.7688293
683,515,3771858,2010,D53,Stabbing,2010-07-02T04:00:00,95,Annex (95),,-79.4020233,683,"{u'type': u'Point', u'coordinates': (-79.4020233, 43.6683922)}",-79.4020233,43.6683922
684,423,3687835,2009,D31,Shooting,2009-12-03T05:00:00,28,Rustic (28),,-79.5047607,684,"{u'type': u'Point', u'coordinates': (-79.5047607, 43.715744)}",-79.5047607,43.715744
685,624,5172838,2013,D22,Stabbing,2013-07-15T04:00:00,12,Markland Wood (12),,-79.5808563,685,"{u'type': u'Point', u'coordinates': (-79.5808563, 43.6425743)}",-79.5808563,43.6425743
686,924,GO-2018413955,2018,D33,Stabbing,2018-03-06T05:00:00,45,Parkwoods-Donalda (45),,-79.347229,686,"{u'type': u'Point', u'coordinates': (-79.347229, 43.7617531)}",-79.347229,43.7617531
687,925,GO-2018444497,2018,D23,Shooting,2018-03-10T05:00:00,2,Mount Olive-Silverstone-Jamestown (2),,-79.5881653,687,"{u'type': u'Point', u'coordinates': (-79.5881653, 43.7463188)}",-79.5881653,43.7463188
688,926,GO-2018484039,2018,D23,Shooting,2018-03-16T04:00:00,8,Humber Heights-Westmount (8),,-79.5174942,688,"{u'type': u'Point', u'coordinates': (-79.5174942, 43.692627)}",-79.5174942,43.692627
689,927,GO-2018489653,2018,D32,Shooting,2018-03-17T04:00:00,31,Yorkdale-Glen Park (31),,-79.4556808,689,"{u'type': u'Point', u'coordinates': (-79.4556808, 43.7182617)}",-79.4556808,43.7182617
690,928,GO-2018489653,2018,D32,Shooting,2018-03-17T04:00:00,31,Yorkdale-Glen Park (31),,-79.4556808,690,"{u'type': u'Point', u'coordinates': (-79.4556808, 43.7182617)}",-79.4556808,43.7182617
691,929,GO-2018619032,2018,D41,Shooting,2018-04-06T04:00:00,119,Wexford/Maryvale (119),,-79.318161,691,"{u'type': u'Point', u'coordinates': (-79.318161, 43.7645187)}",-79.318161,43.7645187
692,930,GO-2018639035,2018,D54,Stabbing,2018-04-10T04:00:00,58,Old East York (58),,-79.3431168,692,"{u'type': u'Point', u'coordinates': (-79.3431168, 43.694725)}",-79.3431168,43.694725
693,931,GO-2018711594,2018,D41,Stabbing,2018-04-21T04:00:00,124,Kennedy Park (124),,-79.2526016,693,"{u'type': u'Point', u'coordinates': (-79.2526016, 43.7274628)}",-79.2526016,43.7274628
694,932,GO-2018725711,2018,D32,Other,2018-04-23T04:00:00,38,Lansing-Westgate (38),,-79.4105606,694,"{u'type': u'Point', u'coordinates': (-79.4105606, 43.7599487)}",-79.4105606,43.7599487
695,933,GO-2018725711,2018,D32,Other,2018-04-23T04:00:00,38,Lansing-Westgate (38),,-79.4105606,695,"{u'type': u'Point', u'coordinates': (-79.4105606, 43.7599487)}",-79.4105606,43.7599487
696,934,GO-2018725711,2018,D32,Other,2018-04-23T04:00:00,38,Lansing-Westgate (38),,-79.4105606,696,"{u'type': u'Point', u'coordinates': (-79.4105606, 43.7599487)}",-79.4105606,43.7599487
